datetime,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,clouds_all,weather_description,solar conversion,solar availaible household,total solar
10-04-2017 06:00,Delhi,281.35,279.15,283.15,1007,93,3,240,0.3,0,90,light intensity drizzle,16.00%,3.1552,19.72
10-04-2017 07:00,Delhi,281.34,279.15,283.15,1007,93,3,230,0.3,0,90,light intensity drizzle,16.00%,3.1552,19.72
10-04-2017 08:00,Delhi,280.96,279.15,282.15,1007,87,5,230,0.9,0,90,light intensity drizzle,16.00%,3.1552,19.72
10-04-2017 09:00,Delhi,281.32,279.15,282.15,1006,87,4,230,0.3,0,90,light intensity drizzle,16.00%,3.1552,19.72
10-04-2017 10:00,Delhi,279.65,279.15,280.15,1009,87,7,230,0,0,90,light intensity drizzle,16.00%,3.1552,19.72
10-04-2017 11:00,Delhi,280.58,280.15,281.15,1006,93,6,220,0,0,75,light intensity drizzle,16%,3.1552,19.72
10-04-2017 12:00,Delhi,277.58,277.15,278.15,996,93,1,140,0.3,0,75,light intensity drizzle,16.00%,3.1552,19.72
10-04-2017 13:00,Delhi,289.15,287.15,291.15,1016,72,8,220,0,0,40,light intensity drizzle,16.00%,3.1552,19.72
10-04-2017 14:00,Delhi,286.15,286.15,286.15,1014,93,4,200,0.9,0,75,light intensity drizzle,16%,3.1552,19.72
10-04-2017 15:00,Delhi,282.15,282.15,282.15,1014,93,2,300,0.3,0,75,light intensity drizzle,16.00%,3.1552,19.72
10-04-2017 16:00,Delhi,282.72,282.15,283.15,1006,66,6,220,0,0,40,light intensity drizzle,16.00%,3.1552,19.72
10-04-2017 17:00,Delhi,279.15,279.15,279.15,1008,93,8,250,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
10-04-2017 18:00,Delhi,286.51,284.15,288.15,1013,82,1,90,0,0,40,light intensity drizzle,16.00%,3.1552,19.72
10-04-2017 19:00,Delhi,285.15,285.15,285.15,1013,100,2,10,0.3,0,75,light intensity drizzle,16.00%,3.1552,19.72
10-04-2017 20:00,Delhi,288.15,288.15,288.15,1015,100,2,350,0,0,40,light intensity drizzle,16%,3.1552,19.72
10-04-2017 21:00,Delhi,286.58,286.15,287.15,1014,100,1,77,0,0,75,light intensity drizzle,16.00%,3.1552,19.72
10-04-2017 22:00,Delhi,287.15,287.15,287.15,1014,100,1,180,0,0,20,light intensity drizzle,16.00%,3.1552,19.72
10-04-2017 23:00,Delhi,287.51,285.15,289.15,1015,72,2,250,0.9,0,40,light intensity drizzle,16%,3.1552,19.72
11-04-2017 00:00,Delhi,289.93,289.15,291.15,1015,67,4,230,0,0,75,light intensity drizzle,16.00%,3.1552,19.72
11-04-2017 01:00,Delhi,290.32,287.15,292.15,1015,55,4,230,0.9,0,75,light intensity drizzle,16.00%,3.1552,19.72
11-04-2017 02:00,Delhi,285.15,285.15,285.15,1013,100,2,140,0,0,75,light intensity drizzle,16.00%,3.1552,19.72
11-04-2017 03:00,Delhi,284.35,282.15,285.15,1013,93,1,260,0,0,20,light intensity drizzle,16.00%,3.1552,19.72
11-04-2017 04:00,Delhi,288.15,288.15,288.15,1015,93,2,90,0.9,0,75,light intensity drizzle,16%,3.1552,19.72
11-04-2017 05:00,Delhi,285.37,284.15,287.15,1014,93,1,205,0,0,75,light intensity drizzle,16%,3.1552,19.72
11-04-2017 06:00,Delhi,291.94,289.15,295.15,1014,52,5,240,0.9,0,40,light intensity drizzle,16%,3.1552,19.72
11-04-2017 07:00,Delhi,297.72,297.15,299.15,1011,44,1,0,0,0,40,light intensity drizzle,16%,3.1552,19.72
11-04-2017 08:00,Delhi,294.86,293.15,296.15,1011,88,1,30,0,0,40,light intensity drizzle,16%,3.1552,19.72
11-04-2017 09:00,Delhi,292.89,292.15,293.15,1011,72,3,100,0.3,0,20,light intensity drizzle,16%,3.1552,19.72
11-04-2017 10:00,Delhi,293.13,291.15,294.15,1028,72,4,90,0,0,90,light intensity drizzle,16%,3.1552,19.72
11-04-2017 11:00,Delhi,292.72,289.15,294.15,1029,72,3,90,0,0,90,light intensity drizzle,16%,3.1552,19.72
11-04-2017 12:00,Delhi,285.95,284.15,287.15,1010,93,2,140,0.9,0,75,light intensity drizzle,16%,3.1552,19.72
11-04-2017 13:00,Delhi,285.94,284.15,287.15,1010,93,1,0,0.3,0,90,light intensity drizzle,16%,3.1552,19.72
11-04-2017 14:00,Delhi,288.32,286.15,289.15,1013,93,1,150,0.9,0,75,light intensity drizzle,16%,3.1552,19.72
11-04-2017 15:00,Delhi,289.12,286.15,290.15,1014,93,2,140,0.9,0,75,light intensity drizzle,16%,3.1552,19.72
11-04-2017 16:00,Delhi,292.15,291.15,293.15,1024,88,1,141,0,0,75,light intensity drizzle,16%,3.1552,19.72
11-04-2017 17:00,Delhi,290.92,288.15,292.15,1025,82,1,0,0,0,75,light intensity drizzle,16%,3.1552,19.72
11-04-2017 18:00,Delhi,285.34,283.15,286.15,1012,81,1,0,0,0,75,light intensity drizzle,16%,3.1552,19.72
11-04-2017 19:00,Delhi,289.74,288.15,291.15,1012,72,1,60,0,0,75,light intensity drizzle,16%,3.1552,19.72
11-04-2017 20:00,Delhi,287.15,287.15,287.15,1012,87,2,80,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
11-04-2017 21:00,Delhi,288.72,286.15,290.15,1014,87,3,40,0.3,0,40,light intensity drizzle,16%,3.1552,19.72
11-04-2017 22:00,Delhi,288.13,286.15,289.15,1015,87,3,30,0.3,0,40,light intensity drizzle,16%,3.1552,19.72
11-04-2017 23:00,Delhi,287.58,287.15,288.15,1018,87,3,10,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
12-04-2017 00:00,Delhi,287.15,287.15,287.15,1018,93,2,330,0,0,75,light intensity drizzle,16%,3.1552,19.72
12-04-2017 01:00,Delhi,289.75,289.15,290.15,1016,63,3,180,0.3,0,40,light intensity drizzle,16%,3.1552,19.72
12-04-2017 02:00,Delhi,288.94,287.15,290.15,1015,77,4,250,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
12-04-2017 03:00,Delhi,288.94,287.15,290.15,1014,67,1,350,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
12-04-2017 04:00,Delhi,287.75,286.15,289.15,1014,87,1,229,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
12-04-2017 05:00,Delhi,286.15,286.15,286.15,1012,100,0,0,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
12-04-2017 06:00,Delhi,286.15,286.15,286.15,1012,100,0,0,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
12-04-2017 07:00,Delhi,282.95,281.15,285.15,1006,81,3,10,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
12-04-2017 08:00,Delhi,279.81,279.15,280.15,1003,65,7,320,0,0,40,light intensity drizzle,16%,3.1552,19.72
12-04-2017 09:00,Delhi,280.15,280.15,280.15,1002,81,4,170,0,0,75,light intensity drizzle,16%,3.1552,19.72
12-04-2017 10:00,Delhi,281.13,278.15,282.15,1000,93,4,140,0.9,0,90,light intensity drizzle,16%,3.1552,19.72
12-04-2017 11:00,Delhi,282.41,282.15,283.15,999,93,2,110,0.9,0,90,light intensity drizzle,16%,3.1552,19.72
12-04-2017 12:00,Delhi,281.9,281.15,282.15,1001,100,3,130,0.3,0,90,light intensity drizzle,16%,3.1552,19.72
12-04-2017 13:00,Delhi,282.15,282.15,282.15,1001,93,3,140,0,0,75,light intensity drizzle,16%,3.1552,19.72
12-04-2017 14:00,Delhi,281.15,281.15,281.15,1001,93,2,250,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
12-04-2017 15:00,Delhi,281.15,281.15,281.15,1001,93,1,0,0,0,75,light intensity drizzle,16%,3.1552,19.72
12-04-2017 16:00,Delhi,280.58,280.15,281.15,1000,87,2,250,0,0,75,light intensity drizzle,16%,3.1552,19.72
12-04-2017 17:00,Delhi,280.15,280.15,280.15,1001,93,4,240,0.3,0,90,light intensity drizzle,16%,3.1552,19.72
12-04-2017 18:00,Delhi,280.55,278.15,282.15,1004,87,5,230,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
12-04-2017 19:00,Delhi,280.32,277.15,282.15,1005,93,6,230,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
12-04-2017 20:00,Delhi,279.65,279.15,280.15,1011,93,4,220,0,0,75,light intensity drizzle,16%,3.1552,19.72
12-04-2017 21:00,Delhi,285.76,284.15,288.15,1016,76,2,330,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
12-04-2017 22:00,Delhi,279.76,279.15,280.15,1018,93,3,110,0,0,75,light intensity drizzle,16%,3.1552,19.72
12-04-2017 23:00,Delhi,280.53,279.15,281.15,1018,93,2,100,0,0,75,light intensity drizzle,16%,3.1552,19.72
13-04-2017 00:00,Delhi,281.36,280.15,282.15,1018,100,2,138,0,0,75,light intensity drizzle,16%,3.1552,19.72
13-04-2017 01:00,Delhi,282.77,280.15,284.15,1018,87,2,120,0,0,75,light intensity drizzle,16%,3.1552,19.72
13-04-2017 02:00,Delhi,283.34,281.15,284.15,1013,93,1,0,0.3,0,75,light intensity drizzle,16.00%,3.1552,19.72
13-04-2017 03:00,Delhi,283.65,283.15,284.15,1016,93,5,210,0,0,90,light intensity drizzle,16.00%,3.1552,19.72
13-04-2017 04:00,Delhi,283.34,281.15,284.15,1016,93,6,190,0,0,90,light intensity drizzle,16.00%,3.1552,19.72
13-04-2017 05:00,Delhi,285.72,282.15,287.15,1014,87,7,210,0,0,90,light intensity drizzle,16.00%,3.1552,19.72
13-04-2017 06:00,Delhi,285.92,282.15,287.15,1014,87,8,210,0,0,90,light intensity drizzle,16.00%,3.1552,19.72
13-04-2017 07:00,Delhi,285.91,282.15,288.15,1013,87,8,210,0,0,75,light intensity drizzle,16.00%,3.1552,19.72
13-04-2017 08:00,Delhi,285.53,283.15,287.15,1014,93,6,210,0,0,75,light intensity drizzle,16.00%,3.1552,19.72
13-04-2017 09:00,Delhi,285.52,283.15,287.15,1014,93,6,220,0.3,0,75,light intensity drizzle,16.00%,3.1552,19.72
13-04-2017 10:00,Delhi,285.34,283.15,286.15,1014,100,5,200,0.3,0,90,light intensity drizzle,16%,3.1552,19.72
13-04-2017 11:00,Delhi,286.15,286.15,286.15,1015,93,5,210,0,0,75,light intensity drizzle,16.00%,3.1552,19.72
13-04-2017 12:00,Delhi,284.93,283.15,286.15,1015,93,6,220,0,0,40,light intensity drizzle,16.00%,3.1552,19.72
13-04-2017 13:00,Delhi,284.36,282.15,286.15,1017,93,2,130,0.3,0,75,light intensity drizzle,16.00%,3.1552,19.72
13-04-2017 14:00,Delhi,287.19,286.15,288.15,1020,100,1,30,0,0,75,light intensity drizzle,16.00%,3.1552,19.72
13-04-2017 15:00,Delhi,285.13,283.15,286.15,1001,71,4,230,0,0,40,light intensity drizzle,16.00%,3.1552,19.72
13-04-2017 16:00,Delhi,284.34,282.15,285.15,1002,81,4,230,0.3,0,40,light intensity drizzle,16.00%,3.1552,19.72
13-04-2017 17:00,Delhi,284.39,284.15,285.15,1002,87,4,240,0,0,75,light intensity drizzle,16.00%,3.1552,19.72
13-04-2017 18:00,Delhi,284.38,284.15,285.15,1002,87,2,220,0.3,0,75,light intensity drizzle,16.00%,3.1552,19.72
13-04-2017 19:00,Delhi,284.45,284.15,285.15,1002,81,2,200,0,0,75,light intensity drizzle,16%,3.1552,19.72
13-04-2017 20:00,Delhi,281.91,281.15,282.15,1009,87,6,210,0,0,75,light intensity drizzle,16%,3.1552,19.72
13-04-2017 21:00,Delhi,283.56,281.15,286.15,1012,87,6,250,0,0,75,light intensity drizzle,16%,3.1552,19.72
13-04-2017 22:00,Delhi,281.72,281.15,282.15,1012,100,1,100,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
13-04-2017 23:00,Delhi,282.15,282.15,282.15,1012,100,2,180,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
14-04-2017 00:00,Delhi,280.68,279.15,281.15,1013,93,2,280,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
14-04-2017 01:00,Delhi,280.15,280.15,280.15,1011,100,1,0,0.9,0,90,light intensity drizzle,16%,3.1552,19.72
14-04-2017 02:00,Delhi,280.15,280.15,280.15,1010,100,4,218,0,0,90,light intensity drizzle,16%,3.1552,19.72
14-04-2017 03:00,Delhi,280.5,280.15,281.15,1010,100,4,218,0,0,75,light intensity drizzle,16%,3.1552,19.72
14-04-2017 04:00,Delhi,281.12,280.15,282.15,1010,100,2,200,0.3,0,90,light intensity drizzle,16%,3.1552,19.72
14-04-2017 05:00,Delhi,281.89,281.15,282.15,1010,100,3,210,0,0,90,light intensity drizzle,16%,3.1552,19.72
14-04-2017 06:00,Delhi,281.73,279.15,283.15,1011,100,3,200,0,0,90,light intensity drizzle,16%,3.1552,19.72
14-04-2017 07:00,Delhi,282.51,279.15,284.15,1011,100,4,220,0,0,90,light intensity drizzle,16%,3.1552,19.72
14-04-2017 08:00,Delhi,283.94,282.15,285.15,1011,93,5,220,0,0,90,light intensity drizzle,16%,3.1552,19.72
14-04-2017 09:00,Delhi,284.94,284.15,286.15,1011,100,5,230,0,0,90,light intensity drizzle,16%,3.1552,19.72
14-04-2017 10:00,Delhi,283.58,283.15,284.15,1005,93,4,240,0,0,75,light intensity drizzle,16%,3.1552,19.72
14-04-2017 11:00,Delhi,283.64,283.15,284.15,1007,81,7,250,0,0,75,light intensity drizzle,16%,3.1552,19.72
14-04-2017 12:00,Delhi,280.15,280.15,280.15,1019,100,1,179,0.9,0,90,light intensity drizzle,16%,3.1552,19.72
14-04-2017 13:00,Delhi,280.15,280.15,280.15,1019,100,1,130,0,0,90,light intensity drizzle,16%,3.1552,19.72
14-04-2017 14:00,Delhi,280.15,280.15,280.15,1018,100,2,160,0,0,75,light intensity drizzle,16%,3.1552,19.72
14-04-2017 15:00,Delhi,280.15,280.15,280.15,1018,100,1,100,0,0,75,light intensity drizzle,16%,3.1552,19.72
14-04-2017 16:00,Delhi,280.93,279.15,282.15,1009,61,6,300,0,0,75,light intensity drizzle,16%,3.1552,19.72
14-04-2017 17:00,Delhi,281.33,279.15,282.15,1025,93,3,230,0,0,90,light intensity drizzle,16%,3.1552,19.72
14-04-2017 18:00,Delhi,281.53,279.15,283.15,1025,93,3,240,0,0,90,light intensity drizzle,16%,3.1552,19.72
14-04-2017 19:00,Delhi,281.15,281.15,281.15,1022,100,3,160,0,0,75,light intensity drizzle,16.00%,3.1552,19.72
14-04-2017 20:00,Delhi,281.15,281.15,281.15,1022,100,3,160,0,0,75,light intensity drizzle,16.00%,3.1552,19.72
14-04-2017 21:00,Delhi,281.15,281.15,281.15,1020,93,4,220,0,0,75,light intensity drizzle,16%,3.1552,19.72
14-04-2017 22:00,Delhi,281.15,281.15,281.15,1021,93,3,200,0,0,90,light intensity drizzle,16%,3.1552,19.72
14-04-2017 23:00,Delhi,281.15,281.15,281.15,1020,100,4,190,0,0,90,light intensity drizzle,16.00%,3.1552,19.72
15-04-2017 00:00,Delhi,281.15,281.15,281.15,1020,100,4,200,0.3,0,90,light intensity drizzle,16%,3.1552,19.72
15-04-2017 01:00,Delhi,281.63,281.15,282.15,1020,100,4,200,0,0,90,light intensity drizzle,16%,3.1552,19.72
15-04-2017 02:00,Delhi,282.89,282.15,283.15,1020,93,6,210,0,0,90,light intensity drizzle,16%,3.1552,19.72
15-04-2017 03:00,Delhi,279.15,279.15,279.15,1021,100,1,30,0,0,90,light intensity drizzle,16%,3.1552,19.72
15-04-2017 04:00,Delhi,279.15,279.15,279.15,1021,100,1,340,0,0,75,light intensity drizzle,16%,3.1552,19.72
15-04-2017 05:00,Delhi,276.72,276.15,277.15,1020,92,3,200,0,0,20,few clouds,25%,4.93,19.72
15-04-2017 06:00,Delhi,276.15,276.15,276.15,1020,88,3,180,0,0,20,few clouds,25%,4.93,19.72
15-04-2017 07:00,Delhi,276.4,275.15,278.15,1020,75,3,240,0,0,40,scattered clouds,80%,15.776,19.72
15-04-2017 08:00,Delhi,276.13,275.15,277.15,1020,86,4,240,0,0,40,scattered clouds,80%,15.776,19.72
15-04-2017 09:00,Delhi,275.75,275.15,276.15,1021,86,4,240,0,0,40,scattered clouds,80%,15.776,19.72
15-04-2017 10:00,Delhi,275.95,275.15,277.15,1022,86,3,260,0,0,40,scattered clouds,80%,15.776,19.72
15-04-2017 11:00,Delhi,277.94,275.15,279.15,1022,96,6,280,0,0,75,broken clouds,50%,9.86,19.72
15-04-2017 12:00,Delhi,281.95,279.15,283.15,1008,93,4,200,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
15-04-2017 13:00,Delhi,282.15,282.15,282.15,1004,100,3,170,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
15-04-2017 14:00,Delhi,278.15,278.15,278.15,1002,93,5,10,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
15-04-2017 15:00,Delhi,278.15,278.15,278.15,1001,93,2,60,0.3,0,40,light intensity drizzle,16%,3.1552,19.72
15-04-2017 16:00,Delhi,277.72,277.15,278.15,1000,100,3,60,0,0,75,light intensity drizzle,16%,3.1552,19.72
15-04-2017 17:00,Delhi,277.15,277.15,277.15,999,100,3,70,0,0,75,light intensity drizzle,16%,3.1552,19.72
15-04-2017 18:00,Delhi,277.39,277.15,278.15,999,86,2,330,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
15-04-2017 19:00,Delhi,276.9,276.15,277.15,998,86,3,360,0.9,0,90,light intensity drizzle,16%,3.1552,19.72
15-04-2017 20:00,Delhi,276.74,274.15,278.15,995,93,1,310,0.9,0,90,light intensity drizzle,18%,3.527908,19.72
15-04-2017 21:00,Delhi,276.11,275.15,277.15,996,86,2,270,0.9,0,75,light intensity drizzle,15%,3.048712,19.72
15-04-2017 22:00,Delhi,276.58,276.15,277.15,996,86,2,300,0,0,75,light intensity drizzle,19.38%,3.821736,19.72
15-04-2017 23:00,Delhi,276.15,276.15,276.15,996,93,3,330,0.3,0,75,light intensity drizzle,16.91%,3.334652,19.72
16-04-2017 00:00,Delhi,276.15,276.15,276.15,996,93,2,320,0,0,75,light intensity drizzle,21%,4.20036,19.72
16-04-2017 01:00,Delhi,274.83,274.15,275.15,996,100,2,340,0.3,0,75,light intensity drizzle,22%,4.389672,19.72
16-04-2017 02:00,Delhi,276.14,274.15,278.15,999,86,4,90,0.3,0,75,light intensity drizzle,16%,3.228164,19.72
16-04-2017 03:00,Delhi,276.15,274.15,277.15,999,93,4,90,0,0,75,light intensity drizzle,22.40%,4.41728,19.72
16-04-2017 04:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
16-04-2017 05:00,Delhi,275.73,273.15,277.15,1001,93,5,110,0.3,0,75,light intensity drizzle,23.78%,4.689416,19.72
16-04-2017 06:00,Delhi,277.15,277.15,277.15,1018,86,2,200,0.9,0,90,light intensity drizzle,16%,3.1552,19.72
16-04-2017 07:00,Delhi,276.17,275.15,277.15,1018,100,2,360,0.9,0,75,light intensity drizzle,24.03%,4.738716,19.72
16-04-2017 08:00,Delhi,275.72,275.15,276.15,1018,100,2,350,0,0,75,light intensity drizzle,18.08%,3.565376,19.72
16-04-2017 09:00,Delhi,275.72,275.15,276.15,1018,100,2,340,0,0,90,light intensity drizzle,17.25%,3.4017,19.72
16-04-2017 10:00,Delhi,276.15,276.15,276.15,1018,100,2,340,0,0,90,light intensity drizzle,15.78%,3.111816,19.72
16-04-2017 11:00,Delhi,275.61,275.15,276.15,1017,100,0,10,0,0,75,light intensity drizzle,16%,3.1552,19.72
16-04-2017 12:00,Delhi,275.63,275.15,276.15,1018,100,0,6,0,0,75,light intensity drizzle,16%,3.1552,19.72
16-04-2017 13:00,Delhi,276.41,276.15,277.15,1018,100,0,6,0,0,90,light intensity drizzle,16%,3.1552,19.72
16-04-2017 14:00,Delhi,275.93,273.15,277.15,1018,100,0,210,0,0,90,light intensity drizzle,16%,3.1552,19.72
16-04-2017 15:00,Delhi,278.55,275.15,280.15,1018,100,5,240,0,0,90,light intensity drizzle,16%,3.1552,19.72
16-04-2017 16:00,Delhi,278.93,276.15,280.15,1018,93,6,230,0,0,90,light intensity drizzle,16%,3.1552,19.72
16-04-2017 17:00,Delhi,279.72,277.15,281.15,1018,93,5,230,0,0,90,light intensity drizzle,16%,3.1552,19.72
16-04-2017 18:00,Delhi,275.13,273.15,276.15,1016,100,0,0,0.3,0,90,light intensity drizzle,16%,3.1552,19.72
16-04-2017 19:00,Delhi,274.94,273.15,276.15,1017,100,2,250,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
16-04-2017 20:00,Delhi,281.15,281.15,281.15,1017,87,3,210,0.3,0,90,light intensity drizzle,16%,3.1552,19.72
16-04-2017 21:00,Delhi,279.93,278.15,281.15,1017,93,4,230,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
16-04-2017 22:00,Delhi,279.64,279.15,280.15,1016,93,2,250,0,0,40,light intensity drizzle,16%,3.1552,19.72
16-04-2017 23:00,Delhi,277.45,277.15,278.15,1008,80,4,350,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
17-04-2017 00:00,Delhi,277.15,277.15,277.15,1008,86,2,350,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
17-04-2017 01:00,Delhi,274.55,273.15,275.15,1007,100,3,360,0.3,0,90,light intensity drizzle,16%,3.1552,19.72
17-04-2017 02:00,Delhi,276.15,276.15,276.15,1007,93,2,50,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
17-04-2017 03:00,Delhi,275.14,273.15,276.15,1004,94,2,50,0.9,0,75,light intensity drizzle,16%,3.1552,19.72
17-04-2017 04:00,Delhi,275.15,275.15,275.15,1007,100,2,20,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
17-04-2017 05:00,Delhi,283.58,283.15,284.15,1017,66,6,250,0,0,75,light intensity drizzle,16%,3.1552,19.72
17-04-2017 06:00,Delhi,276.14,275.15,277.15,1003,100,0,0,0.3,0,90,light intensity drizzle,16%,3.1552,19.72
17-04-2017 07:00,Delhi,276.34,276.15,277.15,1003,86,1,180,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
17-04-2017 08:00,Delhi,276.74,274.15,278.15,1002,86,3,180,0.3,0,90,light intensity drizzle,16%,3.1552,19.72
17-04-2017 09:00,Delhi,276.53,273.15,278.15,1003,93,2,220,0.9,0,75,light intensity drizzle,16%,3.1552,19.72
17-04-2017 10:00,Delhi,280.74,278.15,283.15,993,93,4,190,0.9,0,90,light intensity drizzle,16%,3.1552,19.72
17-04-2017 11:00,Delhi,283.12,280.15,284.15,993,93,4,190,0.9,0,90,light intensity drizzle,16%,3.1552,19.72
17-04-2017 12:00,Delhi,283.53,281.15,285.15,993,100,3,200,0.9,0,90,light intensity drizzle,16%,3.1552,19.72
17-04-2017 13:00,Delhi,282.45,282.15,283.15,989,93,6,160,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
17-04-2017 14:00,Delhi,282.15,282.15,282.15,988,93,4,150,0.3,0,90,light intensity drizzle,16%,3.1552,19.72
17-04-2017 15:00,Delhi,278.15,278.15,278.15,999,93,4,150,0.9,0,90,light intensity drizzle,16%,3.1552,19.72
17-04-2017 16:00,Delhi,279.15,279.15,279.15,999,93,2,120,0.3,0,90,light intensity drizzle,16%,3.1552,19.72
17-04-2017 17:00,Delhi,280.15,280.15,280.15,994,93,1,0,0.3,0,90,light intensity drizzle,16%,3.1552,19.72
17-04-2017 18:00,Delhi,282.34,279.15,284.15,1000,81,2,200,0.9,0,90,light intensity drizzle,16%,3.1552,19.72
17-04-2017 19:00,Delhi,280.72,280.15,281.15,996,100,2,120,0,0,75,light intensity drizzle,16%,3.1552,19.72
17-04-2017 20:00,Delhi,278.73,276.15,280.15,994,87,2,180,0,0,75,light intensity drizzle,16%,3.1552,19.72
17-04-2017 21:00,Delhi,278.93,276.15,280.15,994,93,4,190,0.3,0,90,light intensity drizzle,16%,3.1552,19.72
17-04-2017 22:00,Delhi,279.89,279.15,280.15,993,87,3,170,0.3,0,90,light intensity drizzle,16%,3.1552,19.72
17-04-2017 23:00,Delhi,279.32,276.15,281.15,993,87,4,210,0.9,0,90,light intensity drizzle,16%,3.1552,19.72
18-04-2017 00:00,Delhi,280.35,278.15,281.15,994,87,4,240,0.9,0,75,light intensity drizzle,16%,3.1552,19.72
18-04-2017 01:00,Delhi,278.39,278.15,279.15,1000,93,7,220,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
18-04-2017 02:00,Delhi,277.72,275.15,279.15,1001,93,4,190,0,0,75,light intensity drizzle,16%,3.1552,19.72
18-04-2017 03:00,Delhi,277.95,276.15,279.15,1001,93,3,170,0.3,0,90,light intensity drizzle,16%,3.1552,19.72
18-04-2017 04:00,Delhi,278.15,278.15,278.15,1007,93,2,360,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
18-04-2017 05:00,Delhi,278.15,278.15,278.15,1008,100,2,360,0.3,0,90,light intensity drizzle,16%,3.1552,19.72
18-04-2017 06:00,Delhi,283.15,283.15,283.15,1011,87,0,90,0,0,75,light intensity drizzle,16%,3.1552,19.72
18-04-2017 07:00,Delhi,283.45,283.15,284.15,1012,87,1,160,0,0,75,light intensity drizzle,16%,3.1552,19.72
18-04-2017 08:00,Delhi,282.58,282.15,283.15,1013,100,1,180,0,0,90,light intensity drizzle,16%,3.1552,19.72
18-04-2017 09:00,Delhi,283.15,283.15,283.15,1013,100,1,130,0,0,90,light intensity drizzle,16%,3.1552,19.72
18-04-2017 10:00,Delhi,283.35,281.15,284.15,1013,87,3,130,0,0,75,light intensity drizzle,16%,3.1552,19.72
18-04-2017 11:00,Delhi,284.13,281.15,285.15,1013,87,4,160,0.9,0,75,light intensity drizzle,16%,3.1552,19.72
18-04-2017 12:00,Delhi,283.93,281.15,285.15,1010,100,3,150,0.9,0,90,light intensity drizzle,16%,3.1552,19.72
18-04-2017 13:00,Delhi,285.15,285.15,285.15,1008,100,6,190,0,0,75,light intensity drizzle,16%,3.1552,19.72
18-04-2017 14:00,Delhi,285.15,285.15,285.15,1008,100,3,170,0,0,75,light intensity drizzle,16%,3.1552,19.72
18-04-2017 15:00,Delhi,279.91,279.15,280.15,1002,87,9,230,0.3,0,90,light intensity drizzle,16%,3.1552,19.72
18-04-2017 16:00,Delhi,280.15,280.15,280.15,1015,100,2,140,0,0,75,light intensity drizzle,16%,3.1552,19.72
18-04-2017 17:00,Delhi,279.32,277.15,280.15,1015,93,2,190,0,0,75,light intensity drizzle,16%,3.1552,19.72
18-04-2017 18:00,Delhi,280.72,278.15,282.15,1016,93,3,220,0,0,75,light intensity drizzle,16%,3.1552,19.72
18-04-2017 19:00,Delhi,284.51,281.15,286.15,1004,87,7,160,0.9,0,75,light intensity drizzle,16%,3.1552,19.72
18-04-2017 20:00,Delhi,280.15,280.15,280.15,1000,100,4,190,0,0,75,light intensity drizzle,16%,3.1552,19.72
18-04-2017 21:00,Delhi,280.47,280.15,281.15,1000,87,7,220,0.3,0,40,light intensity drizzle,16%,3.1552,19.72
18-04-2017 22:00,Delhi,278.93,276.15,280.15,1000,87,8,230,0,0,75,light intensity drizzle,16%,3.1552,19.72
18-04-2017 23:00,Delhi,277.65,277.15,278.15,1001,93,3,210,0.9,0,90,light intensity drizzle,16%,3.1552,19.72
19-04-2017 00:00,Delhi,277.95,275.15,279.15,1009,86,8,230,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
19-04-2017 01:00,Delhi,278.75,276.15,280.15,1006,100,6,230,3,0,90,light intensity drizzle,16%,3.1552,19.72
19-04-2017 02:00,Delhi,279.13,277.15,280.15,1005,100,5,250,3,0,90,light intensity drizzle,16%,3.1552,19.72
